#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
48254,25015656,atp6,ADP02_gp02,-,-,MT,-,ATP synthase F0 subunit a,protein-coding,-,-,-,ATP synthase F0 subunit a,20201029,-
48254,59326306,HG536_0E00200,HG536_0E00200,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326307,HG536_0E00210,HG536_0E00210,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326308,HG536_0E00220,HG536_0E00220,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326309,HG536_0E00230,HG536_0E00230,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326310,HG536_0E00240,HG536_0E00240,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326311,HG536_0E00250,HG536_0E00250,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326312,HG536_0E00260,HG536_0E00260,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326313,HG536_0E00270,HG536_0E00270,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326314,HG536_0E00280,HG536_0E00280,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326315,HG536_0E00290,HG536_0E00290,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326316,HG536_0E00300,HG536_0E00300,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326317,HG536_0E00310,HG536_0E00310,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326318,HG536_0E00320,HG536_0E00320,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326319,HG536_0E00330,HG536_0E00330,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326320,HG536_0E00340,HG536_0E00340,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326321,HG536_0E00350,HG536_0E00350,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326322,HG536_0E00360,HG536_0E00360,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326323,HG536_0E00370,HG536_0E00370,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326324,HG536_0E00380,HG536_0E00380,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326325,HG536_0E00390,HG536_0E00390,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326326,HG536_0E00400,HG536_0E00400,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326327,HG536_0E00410,HG536_0E00410,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326328,HG536_0E00420,HG536_0E00420,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326329,HG536_0E00430,HG536_0E00430,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326330,HG536_0E00440,HG536_0E00440,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326331,HG536_0E00450,HG536_0E00450,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326332,HG536_0E00460,HG536_0E00460,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326333,HG536_0E00470,HG536_0E00470,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326334,HG536_0E00480,HG536_0E00480,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326335,HG536_0E00490,HG536_0E00490,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326336,HG536_0E00500,HG536_0E00500,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326337,HG536_0E00510,HG536_0E00510,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326338,HG536_0E00520,HG536_0E00520,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326339,HG536_0E00530,HG536_0E00530,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326340,HG536_0E00540,HG536_0E00540,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326341,HG536_0E00550,HG536_0E00550,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326342,HG536_0E00560,HG536_0E00560,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326343,HG536_0E00570,HG536_0E00570,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326344,HG536_0E00580,HG536_0E00580,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326345,HG536_0E00590,HG536_0E00590,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326346,HG536_0E00600,HG536_0E00600,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326347,HG536_0E00610,HG536_0E00610,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326348,HG536_0E00620,HG536_0E00620,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326349,HG536_0E00630,HG536_0E00630,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326350,HG536_0E00640,HG536_0E00640,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326351,HG536_0E00650,HG536_0E00650,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326352,HG536_0E00660,HG536_0E00660,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326353,HG536_0E00670,HG536_0E00670,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326354,HG536_0E00680,HG536_0E00680,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326355,HG536_0E00690,HG536_0E00690,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326356,HG536_0E00700,HG536_0E00700,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326357,HG536_0E00710,HG536_0E00710,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326358,HG536_0E00720,HG536_0E00720,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326359,HG536_0E00730,HG536_0E00730,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326360,HG536_0E00740,HG536_0E00740,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326361,HG536_0E00760,HG536_0E00760,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326362,HG536_0E00770,HG536_0E00770,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326363,HG536_0E00780,HG536_0E00780,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326364,HG536_0E00790,HG536_0E00790,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326365,HG536_0E00800,HG536_0E00800,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326366,HG536_0E00810,HG536_0E00810,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326367,HG536_0E00820,HG536_0E00820,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326368,HG536_0E00830,HG536_0E00830,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326369,HG536_0E00840,HG536_0E00840,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326370,HG536_0E00850,HG536_0E00850,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326371,HG536_0E00860,HG536_0E00860,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326372,HG536_0E00870,HG536_0E00870,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326373,HG536_0E00880,HG536_0E00880,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326374,HG536_0E00890,HG536_0E00890,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326375,HG536_0E00900,HG536_0E00900,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326376,HG536_0E00910,HG536_0E00910,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326377,HG536_0E00920,HG536_0E00920,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326378,HG536_0E00930,HG536_0E00930,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326379,HG536_0E00940,HG536_0E00940,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326380,HG536_0E00950,HG536_0E00950,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326381,HG536_0E00960,HG536_0E00960,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326382,HG536_0E00970,HG536_0E00970,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326383,HG536_0E00980,HG536_0E00980,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326384,HG536_0E00990,HG536_0E00990,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326385,HG536_0E01000,HG536_0E01000,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326386,HG536_0E01010,HG536_0E01010,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326387,HG536_0E01020,HG536_0E01020,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326388,HG536_0E01030,HG536_0E01030,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326389,HG536_0E01040,HG536_0E01040,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326390,HG536_0E01050,HG536_0E01050,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326391,HG536_0E01060,HG536_0E01060,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326392,HG536_0E01070,HG536_0E01070,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326393,HG536_0E01080,HG536_0E01080,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326394,HG536_0E01090,HG536_0E01090,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326395,HG536_0E01100,HG536_0E01100,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326396,HG536_0E01110,HG536_0E01110,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326397,HG536_0E01120,HG536_0E01120,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326398,HG536_0E01130,HG536_0E01130,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326399,HG536_0E01140,HG536_0E01140,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326400,HG536_0E01150,HG536_0E01150,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326401,HG536_0E01160,HG536_0E01160,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326402,HG536_0E01170,HG536_0E01170,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326403,HG536_0E01180,HG536_0E01180,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326404,HG536_0E01190,HG536_0E01190,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326405,HG536_0E01200,HG536_0E01200,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326406,HG536_0E01210,HG536_0E01210,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326407,HG536_0E01220,HG536_0E01220,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326408,HG536_0E01230,HG536_0E01230,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326409,HG536_0E01240,HG536_0E01240,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326410,HG536_0E01250,HG536_0E01250,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326411,HG536_0E01260,HG536_0E01260,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326412,HG536_0E01270,HG536_0E01270,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326413,HG536_0E01280,HG536_0E01280,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326414,HG536_0E01290,HG536_0E01290,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326415,HG536_0E01300,HG536_0E01300,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326416,HG536_0E01310,HG536_0E01310,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326417,HG536_0E01320,HG536_0E01320,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326418,HG536_0E01330,HG536_0E01330,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326419,HG536_0E01340,HG536_0E01340,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326420,HG536_0E01350,HG536_0E01350,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326421,HG536_0E01360,HG536_0E01360,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326422,HG536_0E01370,HG536_0E01370,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326423,HG536_0E01380,HG536_0E01380,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326424,HG536_0E01390,HG536_0E01390,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326425,HG536_0E01400,HG536_0E01400,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326426,HG536_0E01410,HG536_0E01410,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326427,HG536_0E01420,HG536_0E01420,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326428,HG536_0E01430,HG536_0E01430,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326429,HG536_0E01440,HG536_0E01440,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326430,HG536_0E01450,HG536_0E01450,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326431,HG536_0E01460,HG536_0E01460,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326432,HG536_0E01470,HG536_0E01470,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326433,HG536_0E01480,HG536_0E01480,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326434,HG536_0E01490,HG536_0E01490,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326435,HG536_0E01500,HG536_0E01500,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326436,HG536_0E01510,HG536_0E01510,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326437,HG536_0E01520,HG536_0E01520,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326438,HG536_0E01530,HG536_0E01530,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326439,HG536_0E01540,HG536_0E01540,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326440,HG536_0E01550,HG536_0E01550,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326441,HG536_0E01560,HG536_0E01560,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326442,HG536_0E01570,HG536_0E01570,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326443,HG536_0E01580,HG536_0E01580,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326444,HG536_0E01590,HG536_0E01590,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326445,HG536_0E01600,HG536_0E01600,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326446,HG536_0E01610,HG536_0E01610,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326447,HG536_0E01620,HG536_0E01620,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326448,HG536_0E01630,HG536_0E01630,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326449,HG536_0E01640,HG536_0E01640,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326450,HG536_0E01650,HG536_0E01650,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326451,HG536_0E01660,HG536_0E01660,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326452,HG536_0E01670,HG536_0E01670,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326453,HG536_0E01680,HG536_0E01680,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326454,HG536_0E01690,HG536_0E01690,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326455,HG536_0E01700,HG536_0E01700,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326456,HG536_0E01710,HG536_0E01710,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326457,HG536_0E01720,HG536_0E01720,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326458,HG536_0E01730,HG536_0E01730,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326459,HG536_0E01740,HG536_0E01740,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326460,HG536_0E01750,HG536_0E01750,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326461,HG536_0E01760,HG536_0E01760,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326462,HG536_0E01770,HG536_0E01770,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326463,HG536_0E01780,HG536_0E01780,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326464,HG536_0E01790,HG536_0E01790,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326465,HG536_0E01800,HG536_0E01800,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326466,HG536_0E01810,HG536_0E01810,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326467,HG536_0E01820,HG536_0E01820,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326468,HG536_0E01830,HG536_0E01830,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326469,HG536_0E01840,HG536_0E01840,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326470,HG536_0E01850,HG536_0E01850,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326471,HG536_0E01860,HG536_0E01860,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326472,HG536_0E01870,HG536_0E01870,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326473,HG536_0E01880,HG536_0E01880,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326474,HG536_0E01890,HG536_0E01890,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326475,HG536_0E01900,HG536_0E01900,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326476,HG536_0E01910,HG536_0E01910,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326477,HG536_0E01920,HG536_0E01920,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326478,HG536_0E01930,HG536_0E01930,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326479,HG536_0E01940,HG536_0E01940,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326480,HG536_0E01950,HG536_0E01950,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326481,HG536_0E01960,HG536_0E01960,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326482,HG536_0E01970,HG536_0E01970,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326483,HG536_0E01980,HG536_0E01980,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326484,HG536_0E01990,HG536_0E01990,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326485,HG536_0E02000,HG536_0E02000,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326486,HG536_0E02010,HG536_0E02010,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326487,HG536_0E02020,HG536_0E02020,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326488,HG536_0E02030,HG536_0E02030,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326489,HG536_0E02040,HG536_0E02040,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326490,HG536_0E02050,HG536_0E02050,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326491,HG536_0E02060,HG536_0E02060,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59326492,HG536_0E02070,HG536_0E02070,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326493,HG536_0E02080,HG536_0E02080,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326494,HG536_0E02090,HG536_0E02090,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326495,HG536_0E02100,HG536_0E02100,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326496,HG536_0E02110,HG536_0E02110,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326497,HG536_0E02120,HG536_0E02120,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326498,HG536_0E02130,HG536_0E02130,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326499,HG536_0E02140,HG536_0E02140,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326500,HG536_0E02150,HG536_0E02150,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326501,HG536_0E02160,HG536_0E02160,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326502,HG536_0E02170,HG536_0E02170,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326503,HG536_0E02180,HG536_0E02180,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326504,HG536_0E02190,HG536_0E02190,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59326505,HG536_0E02200,HG536_0E02200,-,-,5,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
