#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5480,59385386,CPAR2_407730,CPAR2_407730,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385387,CPAR2_407740,CPAR2_407740,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385388,CPAR2_407750,CPAR2_407750,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385389,CPAR2_407760,CPAR2_407760,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385390,CPAR2_407770,CPAR2_407770,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385391,CPAR2_407780,CPAR2_407780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385392,CPAR2_407790,CPAR2_407790,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385393,CPAR2_407800,CPAR2_407800,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385394,CPAR2_407810,CPAR2_407810,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385395,CPAR2_407820,CPAR2_407820,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385396,CPAR2_407830,CPAR2_407830,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385397,CPAR2_407840,CPAR2_407840,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385398,CPAR2_407850,CPAR2_407850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385399,CPAR2_407860,CPAR2_407860,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385400,CPAR2_407870,CPAR2_407870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385401,CPAR2_407880,CPAR2_407880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385402,CPAR2_407890,CPAR2_407890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385403,CPAR2_407900,CPAR2_407900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385404,CPAR2_407910,CPAR2_407910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385405,CPAR2_407920,CPAR2_407920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385406,CPAR2_407930,CPAR2_407930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385407,CPAR2_407940,CPAR2_407940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385408,CPAR2_407950,CPAR2_407950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385409,CPAR2_407960,CPAR2_407960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385410,CPAR2_407970,CPAR2_407970,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385411,CPAR2_407980,CPAR2_407980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385412,CPAR2_407990,CPAR2_407990,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385413,CPAR2_500010,CPAR2_500010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385414,CPAR2_500020,CPAR2_500020,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385415,CPAR2_500030,CPAR2_500030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385416,CPAR2_500040,CPAR2_500040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385417,CPAR2_500050,CPAR2_500050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385418,CPAR2_500060,CPAR2_500060,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385419,CPAR2_500070,CPAR2_500070,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385420,CPAR2_500080,CPAR2_500080,-,-,Unknown,-,CFEM7,protein-coding,-,-,-,CFEM7,20210424,-
5480,59385421,CPAR2_500090,CPAR2_500090,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385422,CPAR2_500100,CPAR2_500100,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385423,CPAR2_500110,CPAR2_500110,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385424,CPAR2_500120,CPAR2_500120,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385425,CPAR2_500130,CPAR2_500130,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385426,CPAR2_500140,CPAR2_500140,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385427,CPAR2_500150,CPAR2_500150,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385428,CPAR2_500160,CPAR2_500160,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385429,CPAR2_500170,CPAR2_500170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385430,CPAR2_500180,CPAR2_500180,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385431,CPAR2_500190,CPAR2_500190,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385432,CPAR2_500200,CPAR2_500200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385433,CPAR2_500210,CPAR2_500210,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385434,CPAR2_500220,CPAR2_500220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385435,CPAR2_500230,CPAR2_500230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385436,CPAR2_500240,CPAR2_500240,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385437,CPAR2_500250,CPAR2_500250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385438,CPAR2_500260,CPAR2_500260,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385439,CPAR2_500270,CPAR2_500270,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385440,CPAR2_500280,CPAR2_500280,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385441,CPAR2_500290,CPAR2_500290,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385442,CPAR2_500300,CPAR2_500300,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385443,CPAR2_500310,CPAR2_500310,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385444,CPAR2_500320,CPAR2_500320,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385445,CPAR2_500330,CPAR2_500330,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385446,CPAR2_500340,CPAR2_500340,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385447,CPAR2_500350,CPAR2_500350,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385448,CPAR2_500360,CPAR2_500360,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385449,CPAR2_500370,CPAR2_500370,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385450,CPAR2_500380,CPAR2_500380,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385451,CPAR2_500390,CPAR2_500390,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385452,CPAR2_500400,CPAR2_500400,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385453,CPAR2_500410,CPAR2_500410,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385454,CPAR2_500420,CPAR2_500420,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385455,CPAR2_500430,CPAR2_500430,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385456,CPAR2_500440,CPAR2_500440,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385457,CPAR2_500450,CPAR2_500450,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385458,CPAR2_500460,CPAR2_500460,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385459,CPAR2_500470,CPAR2_500470,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385460,CPAR2_500480,CPAR2_500480,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385461,CPAR2_500490,CPAR2_500490,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385462,CPAR2_500500,CPAR2_500500,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385463,CPAR2_500510,CPAR2_500510,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385464,CPAR2_500520,CPAR2_500520,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385465,CPAR2_500530,CPAR2_500530,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385466,CPAR2_500540,CPAR2_500540,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385467,CPAR2_500550,CPAR2_500550,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385468,CPAR2_500560,CPAR2_500560,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385469,CPAR2_500570,CPAR2_500570,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385470,CPAR2_500580,CPAR2_500580,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385471,CPAR2_500590,CPAR2_500590,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385472,CPAR2_500600,CPAR2_500600,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385473,CPAR2_500610,CPAR2_500610,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385474,CPAR2_500620,CPAR2_500620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385475,CPAR2_500630,CPAR2_500630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385476,CPAR2_500640,CPAR2_500640,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385477,CPAR2_500650,CPAR2_500650,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385478,CPAR2_500660,CPAR2_500660,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385479,CPAR2_500670,CPAR2_500670,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385480,CPAR2_500680,CPAR2_500680,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385481,CPAR2_500690,CPAR2_500690,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385482,CPAR2_500700,CPAR2_500700,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385483,CPAR2_500710,CPAR2_500710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385484,CPAR2_500720,CPAR2_500720,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385485,CPAR2_500730,CPAR2_500730,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385486,CPAR2_500740,CPAR2_500740,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385487,CPAR2_500750,CPAR2_500750,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385488,CPAR2_500760,CPAR2_500760,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385489,CPAR2_500770,CPAR2_500770,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385490,CPAR2_500780,CPAR2_500780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385491,CPAR2_500790,CPAR2_500790,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385492,CPAR2_500800,CPAR2_500800,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385493,CPAR2_500810,CPAR2_500810,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385494,CPAR2_500820,CPAR2_500820,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385495,CPAR2_500830,CPAR2_500830,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385496,CPAR2_500840,CPAR2_500840,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385497,CPAR2_500850,CPAR2_500850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385498,CPAR2_500860,CPAR2_500860,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385499,CPAR2_500870,CPAR2_500870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385500,CPAR2_500880,CPAR2_500880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385501,CPAR2_500890,CPAR2_500890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385502,CPAR2_500900,CPAR2_500900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385503,CPAR2_500910,CPAR2_500910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385504,CPAR2_500920,CPAR2_500920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385505,CPAR2_500930,CPAR2_500930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385506,CPAR2_500940,CPAR2_500940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385507,CPAR2_500950,CPAR2_500950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385508,CPAR2_500960,CPAR2_500960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385509,CPAR2_500970,CPAR2_500970,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385510,CPAR2_500980,CPAR2_500980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385511,CPAR2_500990,CPAR2_500990,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385512,CPAR2_501000,CPAR2_501000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385513,CPAR2_501010,CPAR2_501010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385514,CPAR2_501020,CPAR2_501020,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385515,CPAR2_501030,CPAR2_501030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385516,CPAR2_501040,CPAR2_501040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385517,CPAR2_501050,CPAR2_501050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385518,CPAR2_501060,CPAR2_501060,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385519,CPAR2_501070,CPAR2_501070,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385520,CPAR2_501080,CPAR2_501080,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385521,CPAR2_501090,CPAR2_501090,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385522,CPAR2_501100,CPAR2_501100,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385523,CPAR2_501110,CPAR2_501110,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385524,CPAR2_501120,CPAR2_501120,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385525,CPAR2_501130,CPAR2_501130,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385526,CPAR2_501140,CPAR2_501140,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210417,-
5480,59385527,CPAR2_501150,CPAR2_501150,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210417,-
5480,59385528,CPAR2_501160,CPAR2_501160,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385529,CPAR2_501170,CPAR2_501170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210417,-
5480,59385530,CPAR2_501180,CPAR2_501180,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385531,CPAR2_501190,CPAR2_501190,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385532,CPAR2_501200,CPAR2_501200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385533,CPAR2_501210,CPAR2_501210,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385534,CPAR2_501220,CPAR2_501220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385535,CPAR2_501230,CPAR2_501230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385536,CPAR2_501240,CPAR2_501240,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385537,CPAR2_501250,CPAR2_501250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385538,CPAR2_501260,CPAR2_501260,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385539,CPAR2_501270,CPAR2_501270,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385540,CPAR2_501280,CPAR2_501280,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385541,CPAR2_501290,CPAR2_501290,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385542,CPAR2_501300,CPAR2_501300,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385543,CPAR2_501310,CPAR2_501310,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385544,CPAR2_501320,CPAR2_501320,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385545,CPAR2_501330,CPAR2_501330,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385546,CPAR2_501340,CPAR2_501340,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385547,CPAR2_501350,CPAR2_501350,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385548,CPAR2_501360,CPAR2_501360,-,-,Unknown,-,pseudo,pseudo,-,-,-,-,20201029,-
5480,59385549,CPAR2_501370,CPAR2_501370,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385550,CPAR2_501380,CPAR2_501380,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385551,CPAR2_501390,CPAR2_501390,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385552,CPAR2_501400,CPAR2_501400,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385553,CPAR2_501410,CPAR2_501410,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385554,CPAR2_501415,CPAR2_501415,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385555,CPAR2_501420,CPAR2_501420,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385556,CPAR2_501430,CPAR2_501430,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385557,CPAR2_501440,CPAR2_501440,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385558,CPAR2_501450,CPAR2_501450,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385559,CPAR2_501460,CPAR2_501460,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385560,CPAR2_501470,CPAR2_501470,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385561,CPAR2_501480,CPAR2_501480,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385562,CPAR2_501490,CPAR2_501490,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385563,CPAR2_501500,CPAR2_501500,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385564,CPAR2_501510,CPAR2_501510,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385565,CPAR2_501520,CPAR2_501520,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385566,CPAR2_501530,CPAR2_501530,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385567,CPAR2_501540,CPAR2_501540,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385568,CPAR2_501550,CPAR2_501550,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385569,CPAR2_501560,CPAR2_501560,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385570,CPAR2_501570,CPAR2_501570,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385571,CPAR2_501580,CPAR2_501580,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385572,CPAR2_501590,CPAR2_501590,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385573,CPAR2_501600,CPAR2_501600,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385574,CPAR2_501610,CPAR2_501610,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385575,CPAR2_501620,CPAR2_501620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385576,CPAR2_501630,CPAR2_501630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385577,CPAR2_501640,CPAR2_501640,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385578,CPAR2_501650,CPAR2_501650,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
