#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1034128,26642807,141,ALICE_141,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642808,174,ALICE_174,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642809,176,ALICE_176,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642810,5,ALICE_5,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642811,175,ALICE_175,-,-,-,-,helicase,protein-coding,-,-,-,helicase,20200909,-
1034128,26642812,231,ALICE_231,-,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20200909,-
1034128,26642813,12,ALICE_12,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642814,170,ALICE_170,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642815,181,ALICE_181,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642816,61,ALICE_61,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642817,69,ALICE_69,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642818,78,ALICE_78,-,-,-,-,tRNA,tRNA,-,-,-,-,20200909,-
1034128,26642819,228,ALICE_228,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26642820,252,ALICE_252,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200909,-
1034128,26680529,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Mycobacteriophage Alice).,other,-,-,-,-,20200513,-
