#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
2563118,40341496,atpA,FHM68_pgp083,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,ATP synthase CF1 alpha subunit,20200911,-
2563118,40341497,psbA,FHM68_pgp088,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,photosystem II protein D1,20200911,-
2563118,40341498,trnY(GUA),FHM68_pgt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341499,rps14,FHM68_pgp070,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,ribosomal protein S14,20200911,-
2563118,40341500,ndhJ,FHM68_pgp065,-,-,-,-,NADH dehydrogenase 19 kDa subunit,protein-coding,-,-,-,NADH dehydrogenase 19 kDa subunit,20200911,-
2563118,40341501,trnP(UGG),FHM68_pgt020,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341502,psaJ,FHM68_pgp048,-,-,-,-,photosystem I subunit IX,protein-coding,-,-,-,photosystem I subunit IX,20200911,-
2563118,40341503,ycf2,FHM68_pgp023,-,-,-,-,Ycf2 protein,protein-coding,-,-,-,Ycf2 protein,20200911,-
2563118,40341504,trnN(GUU),FHM68_pgt027,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341505,rrn5,FHM68_pgr004,-,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20200911,-
2563118,40341506,rpl23,FHM68_pgp002,-,-,-,-,ribosomal protein L23,protein-coding,-,-,-,ribosomal protein L23,20200911,-
2563118,40341507,rps12,FHM68_pgp044,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200911,-
2563118,40341508,trnM(CAU),FHM68_pgt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341509,trnL(UAA),FHM68_pgt016,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341510,atpE,FHM68_pgp062,-,-,-,-,ATPase epsilon subunit,protein-coding,-,-,-,ATPase epsilon subunit,20200911,-
2563118,40341511,psbK,FHM68_pgp085,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,photosystem II protein K,20200911,-
2563118,40341512,psbD,FHM68_pgp073,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,photosystem II protein D2,20200911,-
2563118,40341513,rrn16,FHM68_pgr008,-,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20200911,-
2563118,40341514,ycf1,FHM68_pgp019,-,-,-,-,Ycf1 protein,protein-coding,-,-,-,Ycf1 protein,20200911,-
2563118,40341515,trnR(ACG),FHM68_pgt030,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341516,rps7,FHM68_pgp006,-,-,-,-,ribosomal protein S7,protein-coding,-,-,-,ribosomal protein S7,20200911,-
2563118,40341517,petN,FHM68_pgp075,-,-,-,-,cytochrome b6/f complex subunit N,protein-coding,-,-,-,cytochrome b6/f complex subunit N,20200911,-
2563118,40341518,tRNA-fM(CAU),FHM68_pgt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341519,trnI(CAU),FHM68_pgt035,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341520,ycf15,FHM68_pgp022,-,-,-,-,Ycf15 protein,protein-coding,-,-,-,Ycf15 protein,20200911,-
2563118,40341521,trnN(GUU),FHM68_pgt029,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341522,rpoC1,FHM68_pgp077,-,-,-,-,RNA polymerase beta subunit,protein-coding,-,-,-,RNA polymerase beta subunit,20200911,-
2563118,40341523,trnC(GCA),FHM68_pgt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341524,ycf3,FHM68_pgp067,-,-,-,-,Ycf3 protein,protein-coding,-,-,-,Ycf3 protein,20200911,-
2563118,40341525,rpl32,FHM68_pgp017,-,-,-,-,ribosomal protein L32,protein-coding,-,-,-,ribosomal protein L32,20200911,-
2563118,40341526,psaA,FHM68_pgp068,-,-,-,-,photosystem I P700 apoprotein A1,protein-coding,-,-,-,photosystem I P700 apoprotein A1,20200911,-
2563118,40341527,psbT,FHM68_pgp040,-,-,-,-,photosystem II protein T,protein-coding,-,-,-,photosystem II protein T,20200911,-
2563118,40341528,atpF,FHM68_pgp082,-,-,-,-,ATP synthase CF0 B subunit,protein-coding,-,-,-,ATP synthase CF0 B subunit,20200911,-
2563118,40341529,rps16,FHM68_pgp086,-,-,-,-,ribosomal protein S16,protein-coding,-,-,-,ribosomal protein S16,20200911,-
2563118,40341530,psaC,FHM68_pgp014,-,-,-,-,photosystem I subunit VII,protein-coding,-,-,-,photosystem I subunit VII,20200911,-
2563118,40341531,rbcL,FHM68_pgp060,-,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",protein-coding,-,-,-,"ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",20200911,-
2563118,40341532,psaI,FHM68_pgp058,-,-,-,-,photosystem I subunit VIII,protein-coding,-,-,-,photosystem I subunit VIII,20200911,-
2563118,40341533,accD,FHM68_pgp059,-,-,-,-,acetyl-CoA carboxylase beta subunit,protein-coding,-,-,-,acetyl-CoA carboxylase beta subunit,20200911,-
2563118,40341534,trnS(UGA),FHM68_pgt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341535,rps15,FHM68_pgp008,-,-,-,-,ribosomal protein S15,protein-coding,-,-,-,ribosomal protein S15,20200911,-
2563118,40341536,ndhF,FHM68_pgp018,-,-,-,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20200911,-
2563118,40341537,matK,FHM68_pgp087,-,-,-,-,maturase K,protein-coding,-,-,-,maturase K,20200911,-
2563118,40341538,psbC,FHM68_pgp072,-,-,-,-,photosystem II protein C,protein-coding,-,-,-,photosystem II protein C,20200911,-
2563118,40341539,rps11,FHM68_pgp034,-,-,-,-,ribosomal protein S11,protein-coding,-,-,-,ribosomal protein S11,20200911,-
2563118,40341540,ndhD,FHM68_pgp015,-,-,-,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20200911,-
2563118,40341541,psbJ,FHM68_pgp054,-,-,-,-,photosystem II reaction center J,protein-coding,-,-,-,photosystem II reaction center J,20200911,-
2563118,40341542,rps2,FHM68_pgp079,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,ribosomal protein S2,20200911,-
2563118,40341543,petA,FHM68_pgp055,-,-,-,-,cytochrome f,protein-coding,-,-,-,cytochrome f,20200911,-
2563118,40341544,ndhC,FHM68_pgp063,-,-,-,-,NADH dehydrogenase ND3 subunit,protein-coding,-,-,-,NADH dehydrogenase ND3 subunit,20200911,-
2563118,40341545,rpl22,FHM68_pgp027,-,-,-,-,ribosomal protein L22,protein-coding,-,-,-,ribosomal protein L22,20200911,-
2563118,40341546,trnM(CAU),FHM68_pgt015,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341547,cemA,FHM68_pgp056,-,-,-,-,chloroplast envelope membrane protein,protein-coding,-,-,-,chloroplast envelope membrane protein,20200911,-
2563118,40341548,ndhI,FHM68_pgp011,-,-,-,-,NADH dehydrogenase subunit I,protein-coding,-,-,-,NADH dehydrogenase subunit I,20200911,-
2563118,40341549,ndhA,FHM68_pgp010,-,-,-,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20200911,-
2563118,40341550,psbG,FHM68_pgp064,-,-,-,-,photosystem II protein G,protein-coding,-,-,-,photosystem II protein G,20200911,-
2563118,40341551,rps19,FHM68_pgp026,-,-,-,-,ribosomal protein S19,protein-coding,-,-,-,ribosomal protein S19,20200911,-
2563118,40341552,trnV(GAC),FHM68_pgt023,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341553,ndhB,FHM68_pgp005,-,-,-,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20200911,-
2563118,40341554,rpl36,FHM68_pgp033,-,-,-,-,ribosomal protein L36,protein-coding,-,-,-,ribosomal protein L36,20200911,-
2563118,40341555,rpl14,FHM68_pgp030,-,-,-,-,ribosomal protein L14,protein-coding,-,-,-,ribosomal protein L14,20200911,-
2563118,40341556,atpB,FHM68_pgp061,-,-,-,-,ATPase beta subunit,protein-coding,-,-,-,ATPase beta subunit,20200911,-
2563118,40341557,rps12,FHM68_pgp043,-,-,-,-,ribosomal protein S12,protein-coding,-,-,-,ribosomal protein S12,20200911,-
2563118,40341558,rpl16,FHM68_pgp029,-,-,-,-,ribosomal protein L16,protein-coding,-,-,-,ribosomal protein L16,20200911,-
2563118,40341559,trnM(CAU),FHM68_pgt018,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341560,rpl20,FHM68_pgp045,-,-,-,-,ribosomal protein L20,protein-coding,-,-,-,ribosomal protein L20,20200911,-
2563118,40341561,ndhG,FHM68_pgp012,-,-,-,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20200911,-
2563118,40341562,psaB,FHM68_pgp069,-,-,-,-,photosystem I P700 apoprotein A2,protein-coding,-,-,-,photosystem I P700 apoprotein A2,20200911,-
2563118,40341563,trnI(CAU),FHM68_pgt021,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341564,rpl2,FHM68_pgp001,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20200911,-
2563118,40341565,rpl2,FHM68_pgp025,-,-,-,-,ribosomal protein L2,protein-coding,-,-,-,ribosomal protein L2,20200911,-
2563118,40341566,ycf1,FHM68_pgp007,-,-,-,-,Ycf1 protein,protein-coding,-,-,-,Ycf1 protein,20200911,-
2563118,40341567,petL,FHM68_pgp050,-,-,-,-,cytochrome b6/f complex subunit VI,protein-coding,-,-,-,cytochrome b6/f complex subunit VI,20200911,-
2563118,40341568,atpI,FHM68_pgp080,-,-,-,-,ATP synthase CF0 A subunit,protein-coding,-,-,-,ATP synthase CF0 A subunit,20200911,-
2563118,40341569,ndhE,FHM68_pgp013,-,-,-,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20200911,-
2563118,40341570,rps8,FHM68_pgp031,-,-,-,-,ribosomal protein S8,protein-coding,-,-,-,ribosomal protein S8,20200911,-
2563118,40341571,petB,FHM68_pgp037,-,-,-,-,cytochrome b6,protein-coding,-,-,-,cytochrome b6,20200911,-
2563118,40341572,rps18,FHM68_pgp046,-,-,-,-,ribosomal protein S18,protein-coding,-,-,-,ribosomal protein S18,20200911,-
2563118,40341573,trnG(GCC),FHM68_pgt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341574,psbI,FHM68_pgp084,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,photosystem II protein I,20200911,-
2563118,40341575,trnL(UAG),FHM68_pgt028,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341576,trnL(CAA),FHM68_pgt022,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341577,ycf2,FHM68_pgp003,-,-,-,-,Ycf2 protein,protein-coding,-,-,-,Ycf2 protein,20200911,-
2563118,40341578,rpl33,FHM68_pgp047,-,-,-,-,ribosomal protein L33,protein-coding,-,-,-,ribosomal protein L33,20200911,-
2563118,40341579,psbH,FHM68_pgp038,-,-,-,-,photosystem II protein H,protein-coding,-,-,-,photosystem II protein H,20200911,-
2563118,40341580,psbL,FHM68_pgp053,-,-,-,-,photosystem II protein L,protein-coding,-,-,-,photosystem II protein L,20200911,-
2563118,40341581,psbE,FHM68_pgp051,-,-,-,-,photosystem II protein V,protein-coding,-,-,-,photosystem II protein V,20200911,-
2563118,40341582,psbF,FHM68_pgp052,-,-,-,-,photosystem II protein VI,protein-coding,-,-,-,photosystem II protein VI,20200911,-
2563118,40341583,trnW(CCA),FHM68_pgt019,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341584,infA,FHM68_pgp032,-,-,-,-,translation initiation factor 1,protein-coding,-,-,-,translation initiation factor 1,20200911,-
2563118,40341585,trnS(GCU),FHM68_pgt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341586,ycf4,FHM68_pgp057,-,-,-,-,Ycf4 protein,protein-coding,-,-,-,Ycf4 protein,20200911,-
2563118,40341587,psbN,FHM68_pgp039,-,-,-,-,photosystem II protein N,protein-coding,-,-,-,photosystem II protein N,20200911,-
2563118,40341588,trnD(GUC),FHM68_pgt007,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341589,petG,FHM68_pgp049,-,-,-,-,cytochrome b6/f complex subunit V,protein-coding,-,-,-,cytochrome b6/f complex subunit V,20210212,-
2563118,40341590,psbM,FHM68_pgp074,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,photosystem II protein M,20200911,-
2563118,40341591,trnH(GUG),FHM68_pgt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20200911,-
2563118,40341592,rpoC2,FHM68_pgp078,-,-,-,-,RNA polymerase beta subunit,protein-coding,-,-,-,RNA polymerase beta subunit,20200911,-
