#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5082,24703209,nad5,CE93_gp02,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210116,-
5082,62340520,LCP9604111_616,LCP9604111_616,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340521,LCP9604111_6160,LCP9604111_6160,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340522,LCP9604111_6161,LCP9604111_6161,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340523,LCP9604111_6162,LCP9604111_6162,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340524,LCP9604111_6163,LCP9604111_6163,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340525,LCP9604111_6164,LCP9604111_6164,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340526,LCP9604111_6165,LCP9604111_6165,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340527,LCP9604111_6166,LCP9604111_6166,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340528,LCP9604111_6167,LCP9604111_6167,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340529,LCP9604111_6168,LCP9604111_6168,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340530,LCP9604111_6169,LCP9604111_6169,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340531,LCP9604111_617,LCP9604111_617,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340532,LCP9604111_6170,LCP9604111_6170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340533,LCP9604111_6171,LCP9604111_6171,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340534,LCP9604111_6172,LCP9604111_6172,-,-,Unknown,-,transcriptional regulator family: C2H2 zinc finger and Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: C2H2 zinc finger and Fungal Specific TF,20210529,-
5082,62340535,LCP9604111_6173,LCP9604111_6173,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62340536,LCP9604111_6174,LCP9604111_6174,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340537,LCP9604111_6175,LCP9604111_6175,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340538,LCP9604111_6176,LCP9604111_6176,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340539,LCP9604111_6177,LCP9604111_6177,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340540,LCP9604111_6178,LCP9604111_6178,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62340541,LCP9604111_6179,LCP9604111_6179,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340542,LCP9604111_618,LCP9604111_618,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340543,LCP9604111_6180,LCP9604111_6180,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340544,LCP9604111_6181,LCP9604111_6181,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340545,LCP9604111_6182,LCP9604111_6182,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340546,LCP9604111_6183,LCP9604111_6183,-,-,Unknown,-,CAZyme family GH81,protein-coding,-,-,-,CAZyme family GH81,20210529,-
5082,62340547,LCP9604111_6184,LCP9604111_6184,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340548,LCP9604111_6185,LCP9604111_6185,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340549,LCP9604111_6186,LCP9604111_6186,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340550,LCP9604111_6187,LCP9604111_6187,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340551,LCP9604111_6188,LCP9604111_6188,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340552,LCP9604111_6189,LCP9604111_6189,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340553,LCP9604111_619,LCP9604111_619,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210424,-
5082,62340554,LCP9604111_6190,LCP9604111_6190,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340555,LCP9604111_6191,LCP9604111_6191,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340556,LCP9604111_6192,LCP9604111_6192,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340557,LCP9604111_6193,LCP9604111_6193,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340558,LCP9604111_6194,LCP9604111_6194,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340559,LCP9604111_6195,LCP9604111_6195,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340560,LCP9604111_6196,LCP9604111_6196,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340561,LCP9604111_6197,LCP9604111_6197,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340562,LCP9604111_6198,LCP9604111_6198,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340563,LCP9604111_6199,LCP9604111_6199,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340564,LCP9604111_62,LCP9604111_62,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340565,LCP9604111_620,LCP9604111_620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340566,LCP9604111_6200,LCP9604111_6200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340567,LCP9604111_6201,LCP9604111_6201,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340568,LCP9604111_6202,LCP9604111_6202,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340569,LCP9604111_6203,LCP9604111_6203,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340570,LCP9604111_6204,LCP9604111_6204,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340571,LCP9604111_6205,LCP9604111_6205,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340572,LCP9604111_6206,LCP9604111_6206,-,-,Unknown,-,CAZyme family GH12,protein-coding,-,-,-,CAZyme family GH12,20210424,-
5082,62340573,LCP9604111_6207,LCP9604111_6207,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340574,LCP9604111_6208,LCP9604111_6208,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340575,LCP9604111_6209,LCP9604111_6209,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340576,LCP9604111_621,LCP9604111_621,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340577,LCP9604111_6210,LCP9604111_6210,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340578,LCP9604111_6211,LCP9604111_6211,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340579,LCP9604111_6212,LCP9604111_6212,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340580,LCP9604111_6213,LCP9604111_6213,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340581,LCP9604111_6214,LCP9604111_6214,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340582,LCP9604111_6215,LCP9604111_6215,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340583,LCP9604111_6216,LCP9604111_6216,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340584,LCP9604111_6217,LCP9604111_6217,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340585,LCP9604111_6218,LCP9604111_6218,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340586,LCP9604111_6219,LCP9604111_6219,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340587,LCP9604111_622,LCP9604111_622,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340588,LCP9604111_6220,LCP9604111_6220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340589,LCP9604111_6221,LCP9604111_6221,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340590,LCP9604111_6222,LCP9604111_6222,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340591,LCP9604111_6223,LCP9604111_6223,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340592,LCP9604111_6224,LCP9604111_6224,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340593,LCP9604111_6225,LCP9604111_6225,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340594,LCP9604111_6226,LCP9604111_6226,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340595,LCP9604111_6227,LCP9604111_6227,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340596,LCP9604111_6228,LCP9604111_6228,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340597,LCP9604111_6229,LCP9604111_6229,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340598,LCP9604111_623,LCP9604111_623,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340599,LCP9604111_6230,LCP9604111_6230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340600,LCP9604111_6231,LCP9604111_6231,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340601,LCP9604111_6232,LCP9604111_6232,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340602,LCP9604111_6233,LCP9604111_6233,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340603,LCP9604111_6234,LCP9604111_6234,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340604,LCP9604111_6235,LCP9604111_6235,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340605,LCP9604111_6236,LCP9604111_6236,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340606,LCP9604111_6237,LCP9604111_6237,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340607,LCP9604111_6238,LCP9604111_6238,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340608,LCP9604111_6239,LCP9604111_6239,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340609,LCP9604111_624,LCP9604111_624,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340610,LCP9604111_6240,LCP9604111_6240,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340611,LCP9604111_6241,LCP9604111_6241,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340612,LCP9604111_6242,LCP9604111_6242,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340613,LCP9604111_6243,LCP9604111_6243,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340614,LCP9604111_6244,LCP9604111_6244,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340615,LCP9604111_6245,LCP9604111_6245,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340616,LCP9604111_6246,LCP9604111_6246,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340617,LCP9604111_6247,LCP9604111_6247,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340618,LCP9604111_6248,LCP9604111_6248,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62340619,LCP9604111_6249,LCP9604111_6249,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340620,LCP9604111_625,LCP9604111_625,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340621,LCP9604111_6250,LCP9604111_6250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340622,LCP9604111_6251,LCP9604111_6251,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340623,LCP9604111_6252,LCP9604111_6252,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340624,LCP9604111_6253,LCP9604111_6253,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62340625,LCP9604111_6254,LCP9604111_6254,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340626,LCP9604111_6255,LCP9604111_6255,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340627,LCP9604111_6256,LCP9604111_6256,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340628,LCP9604111_6257,LCP9604111_6257,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340629,LCP9604111_6258,LCP9604111_6258,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340630,LCP9604111_6259,LCP9604111_6259,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340631,LCP9604111_626,LCP9604111_626,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340632,LCP9604111_6260,LCP9604111_6260,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340633,LCP9604111_6261,LCP9604111_6261,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340634,LCP9604111_6262,LCP9604111_6262,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340635,LCP9604111_6263,LCP9604111_6263,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340636,LCP9604111_6264,LCP9604111_6264,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340637,LCP9604111_6265,LCP9604111_6265,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340638,LCP9604111_6266,LCP9604111_6266,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340639,LCP9604111_6267,LCP9604111_6267,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340640,LCP9604111_6268,LCP9604111_6268,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340641,LCP9604111_6269,LCP9604111_6269,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340642,LCP9604111_627,LCP9604111_627,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340643,LCP9604111_6270,LCP9604111_6270,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340644,LCP9604111_6271,LCP9604111_6271,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340645,LCP9604111_6272,LCP9604111_6272,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340646,LCP9604111_6273,LCP9604111_6273,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340647,LCP9604111_6274,LCP9604111_6274,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340648,LCP9604111_6275,LCP9604111_6275,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340649,LCP9604111_6276,LCP9604111_6276,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340650,LCP9604111_6277,LCP9604111_6277,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340651,LCP9604111_6278,LCP9604111_6278,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340652,LCP9604111_6279,LCP9604111_6279,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340653,LCP9604111_628,LCP9604111_628,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340654,LCP9604111_6280,LCP9604111_6280,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340655,LCP9604111_6281,LCP9604111_6281,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340656,LCP9604111_6282,LCP9604111_6282,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340657,LCP9604111_6283,LCP9604111_6283,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340658,LCP9604111_6284,LCP9604111_6284,-,-,Unknown,-,transcriptional regulator family: Fungal Specific TF,protein-coding,-,-,-,transcriptional regulator family: Fungal Specific TF,20210529,-
5082,62340659,LCP9604111_6285,LCP9604111_6285,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340660,LCP9604111_6286,LCP9604111_6286,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340661,LCP9604111_6287,LCP9604111_6287,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340662,LCP9604111_6288,LCP9604111_6288,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340663,LCP9604111_6289,LCP9604111_6289,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340664,LCP9604111_629,LCP9604111_629,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340665,LCP9604111_6290,LCP9604111_6290,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340666,LCP9604111_6291,LCP9604111_6291,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340667,LCP9604111_6292,LCP9604111_6292,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340668,LCP9604111_6293,LCP9604111_6293,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340669,LCP9604111_6294,LCP9604111_6294,-,-,Unknown,-,CAZyme family CE10,protein-coding,-,-,-,CAZyme family CE10,20210424,-
5082,62340670,LCP9604111_6295,LCP9604111_6295,-,-,Unknown,-,CAZyme family CE10,protein-coding,-,-,-,CAZyme family CE10,20210424,-
5082,62340671,LCP9604111_6296,LCP9604111_6296,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340672,LCP9604111_6297,LCP9604111_6297,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340673,LCP9604111_6298,LCP9604111_6298,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340674,LCP9604111_6299,LCP9604111_6299,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340675,LCP9604111_63,LCP9604111_63,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340676,LCP9604111_630,LCP9604111_630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340677,LCP9604111_6300,LCP9604111_6300,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340678,LCP9604111_6301,LCP9604111_6301,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340679,LCP9604111_6302,LCP9604111_6302,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340680,LCP9604111_6303,LCP9604111_6303,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340681,LCP9604111_6304,LCP9604111_6304,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340682,LCP9604111_6305,LCP9604111_6305,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340683,LCP9604111_6306,LCP9604111_6306,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340684,LCP9604111_6307,LCP9604111_6307,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340685,LCP9604111_6308,LCP9604111_6308,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340686,LCP9604111_6309,LCP9604111_6309,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340687,LCP9604111_631,LCP9604111_631,-,-,Unknown,-,transcriptional regulator family: GATA type zinc finger,protein-coding,-,-,-,transcriptional regulator family: GATA type zinc finger,20210529,-
5082,62340688,LCP9604111_6310,LCP9604111_6310,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340689,LCP9604111_6311,LCP9604111_6311,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340690,LCP9604111_6312,LCP9604111_6312,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340691,LCP9604111_6313,LCP9604111_6313,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340692,LCP9604111_6314,LCP9604111_6314,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340693,LCP9604111_6315,LCP9604111_6315,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340694,LCP9604111_6316,LCP9604111_6316,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340695,LCP9604111_6317,LCP9604111_6317,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340696,LCP9604111_6318,LCP9604111_6318,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340697,LCP9604111_6319,LCP9604111_6319,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340698,LCP9604111_632,LCP9604111_632,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5082,62340699,LCP9604111_6320,LCP9604111_6320,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210116,-
5082,62340700,LCP9604111_6321,LCP9604111_6321,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340701,LCP9604111_6322,LCP9604111_6322,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340702,LCP9604111_6323,LCP9604111_6323,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5082,62340703,LCP9604111_6324,LCP9604111_6324,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
