#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1069201,38573598,cob,EJ508_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210417,-
1069201,64954428,AKAW2_10149S,AKAW2_10149S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954429,AKAW2_10150A,AKAW2_10150A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954430,AKAW2_10151S,AKAW2_10151S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954431,AKAW2_10152A,AKAW2_10152A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954432,AKAW2_10153A,AKAW2_10153A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954433,AKAW2_10154S,AKAW2_10154S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954434,AKAW2_10155S,AKAW2_10155S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954435,AKAW2_10156A,AKAW2_10156A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954436,AKAW2_10157S,AKAW2_10157S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954437,AKAW2_10158A,AKAW2_10158A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954438,AKAW2_10159A,AKAW2_10159A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954439,AKAW2_10160S,AKAW2_10160S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954440,AKAW2_10161S,AKAW2_10161S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954441,AKAW2_10162A,AKAW2_10162A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954442,AKAW2_10163A,AKAW2_10163A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954443,AKAW2_10164S,AKAW2_10164S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954444,AKAW2_10165A,AKAW2_10165A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954445,AKAW2_10166S,AKAW2_10166S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954446,AKAW2_10167A,AKAW2_10167A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954447,AIM6_1,AKAW2_10168A,-,-,1,-,altered inheritance of mitochondria protein 6,protein-coding,-,-,-,altered inheritance of mitochondria protein 6,20210605,-
1069201,64954448,AKAW2_10169A,AKAW2_10169A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954449,AKAW2_10170A,AKAW2_10170A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954450,AKAW2_10171A,AKAW2_10171A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954451,AKAW2_10172S,AKAW2_10172S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954452,AKAW2_10173A,AKAW2_10173A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954453,AKAW2_10174S,AKAW2_10174S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954454,AKAW2_10175S,AKAW2_10175S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954455,AKAW2_10176S,AKAW2_10176S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954456,AKAW2_10177A,AKAW2_10177A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954457,AKAW2_10178S,AKAW2_10178S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954458,AKAW2_10179S,AKAW2_10179S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954459,AKAW2_10180S,AKAW2_10180S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954460,AKAW2_10181S,AKAW2_10181S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954461,AKAW2_10182A,AKAW2_10182A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954462,AKAW2_10183A,AKAW2_10183A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954463,AKAW2_10184S,AKAW2_10184S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954464,AKAW2_10185S,AKAW2_10185S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954465,AKAW2_10186A,AKAW2_10186A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954466,AKAW2_10187A,AKAW2_10187A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954467,AKAW2_10188A,AKAW2_10188A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954468,AKAW2_10189A,AKAW2_10189A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954469,AKAW2_10190S,AKAW2_10190S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954470,AKAW2_10191A,AKAW2_10191A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954471,AKAW2_10192A,AKAW2_10192A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954472,AKAW2_10193A,AKAW2_10193A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954473,AKAW2_10194A,AKAW2_10194A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954474,AKAW2_10195S,AKAW2_10195S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954475,AKAW2_10196S,AKAW2_10196S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954476,AKAW2_10197S,AKAW2_10197S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954477,AKAW2_10198S,AKAW2_10198S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954478,AKAW2_10199A,AKAW2_10199A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954479,AKAW2_10200A,AKAW2_10200A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954480,AKAW2_10201S,AKAW2_10201S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954481,AKAW2_10202S,AKAW2_10202S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954482,AKAW2_10203S,AKAW2_10203S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954483,AKAW2_10204S,AKAW2_10204S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954484,AKAW2_10205S,AKAW2_10205S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954485,AKAW2_10206S,AKAW2_10206S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954486,AKAW2_10207S,AKAW2_10207S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954487,AKAW2_10208S,AKAW2_10208S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954488,AKAW2_10209A,AKAW2_10209A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954489,AKAW2_10210A,AKAW2_10210A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954490,AKAW2_10211A,AKAW2_10211A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954491,AKAW2_10212A,AKAW2_10212A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954492,AKAW2_10213A,AKAW2_10213A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954493,AKAW2_10214A,AKAW2_10214A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954494,AKAW2_10215S,AKAW2_10215S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954495,AKAW2_10216A,AKAW2_10216A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954496,AKAW2_10217S,AKAW2_10217S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954497,AKAW2_10218A,AKAW2_10218A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954498,AKAW2_10219A,AKAW2_10219A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954499,AKAW2_10220A,AKAW2_10220A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954500,AKAW2_10221A,AKAW2_10221A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954501,AKAW2_10222S,AKAW2_10222S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954502,AKAW2_10223A,AKAW2_10223A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954503,AKAW2_10224A,AKAW2_10224A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954504,SCS7,AKAW2_10225S,-,-,1,-,fatty acid alpha-hydroxylase,protein-coding,-,-,-,fatty acid alpha-hydroxylase,20210521,-
1069201,64954505,AKAW2_10226S,AKAW2_10226S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954506,AKAW2_10227S,AKAW2_10227S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954507,PIS1,AKAW2_10228S,-,-,1,-,CDP-diacylglycerol-inositol 3-phosphatidyltransferase,protein-coding,-,-,-,CDP-diacylglycerol-inositol 3-phosphatidyltransferase,20210521,-
1069201,64954508,LEU2,AKAW2_10229S,-,-,1,-,3-isopropylmalate dehydrogenase,protein-coding,-,-,-,3-isopropylmalate dehydrogenase,20210521,-
1069201,64954509,DOC1,AKAW2_10230A,-,-,1,-,anaphase promoting complex subunit doc1,protein-coding,-,-,-,anaphase promoting complex subunit doc1,20210521,-
1069201,64954510,PSD1,AKAW2_10231A,-,-,1,-,phosphatidylserine decarboxylase 1,protein-coding,-,-,-,phosphatidylserine decarboxylase 1,20210521,-
1069201,64954511,AKAW2_10232S,AKAW2_10232S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954512,AKAW2_10233A,AKAW2_10233A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954513,RPS22,AKAW2_10234A,-,-,1,-,40S ribosomal protein S22,protein-coding,-,-,-,40S ribosomal protein S22,20210605,-
1069201,64954514,KAP95,AKAW2_10235A,-,-,1,-,karyopherin beta,protein-coding,-,-,-,karyopherin beta,20210521,-
1069201,64954515,AKAW2_10236A,AKAW2_10236A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954516,AKAW2_10237A,AKAW2_10237A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954517,AKAW2_10238A,AKAW2_10238A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954518,AKAW2_10239A,AKAW2_10239A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954519,AKAW2_10240A,AKAW2_10240A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954520,AKAW2_10241A,AKAW2_10241A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954521,AKAW2_10242A,AKAW2_10242A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954522,AKAW2_10243A,AKAW2_10243A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954523,AKAW2_10244A,AKAW2_10244A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954524,AKAW2_10245S,AKAW2_10245S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954525,AKAW2_10246S,AKAW2_10246S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954526,SDH4,AKAW2_10247A,-,-,1,-,"membrane anchor subunit of succinate dehydrogenase, Sdh4",protein-coding,-,-,-,"membrane anchor subunit of succinate dehydrogenase, Sdh4",20210521,-
1069201,64954527,AKAW2_10248A,AKAW2_10248A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954528,AKAW2_10249A,AKAW2_10249A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954529,PPR1,AKAW2_10250A,-,-,1,-,fungal specific transcription factor,protein-coding,-,-,-,fungal specific transcription factor,20210521,-
1069201,64954530,AKAW2_10251A,AKAW2_10251A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954531,AKAW2_10252S,AKAW2_10252S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954532,MTG2,AKAW2_10253S,-,-,1,-,GTPase of the mitochondrial inner membrane that associates with the large ribosomal subunit,protein-coding,-,-,-,GTPase of the mitochondrial inner membrane that associates with the large ribosomal subunit,20210521,-
1069201,64954533,AKAW2_10254S,AKAW2_10254S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954534,AKAW2_10255S,AKAW2_10255S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954535,AKAW2_10256S,AKAW2_10256S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954536,AKAW2_10257S,AKAW2_10257S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954537,AKAW2_10258S,AKAW2_10258S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954538,AKAW2_10259A,AKAW2_10259A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954539,AKAW2_10260S,AKAW2_10260S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954540,AKAW2_10261A,AKAW2_10261A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954541,AKAW2_10262S,AKAW2_10262S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954542,AKAW2_10263A,AKAW2_10263A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954543,AKAW2_10264A,AKAW2_10264A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954544,AKAW2_10265A,AKAW2_10265A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954545,PEX7,AKAW2_10266S,-,-,1,-,peroxisomal targeting signal 2 receptor,protein-coding,-,-,-,peroxisomal targeting signal 2 receptor,20210521,-
1069201,64954546,AKAW2_10267A,AKAW2_10267A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954547,AKAW2_10268A,AKAW2_10268A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954548,AKAW2_10269A,AKAW2_10269A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954549,AKAW2_10270A,AKAW2_10270A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954550,AKAW2_10271A,AKAW2_10271A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954551,AKAW2_10272A,AKAW2_10272A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954552,AKAW2_10273S,AKAW2_10273S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954553,AKAW2_10274A,AKAW2_10274A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954554,MIR1,AKAW2_10275S,-,-,1,-,mitochondrial phosphate carrier protein,protein-coding,-,-,-,mitochondrial phosphate carrier protein,20210521,-
1069201,64954555,AKAW2_10276A,AKAW2_10276A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954556,AKAW2_10277A,AKAW2_10277A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954557,AKAW2_10278S,AKAW2_10278S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954558,PAP1,AKAW2_10279S,-,-,1,-,polynucleotide adenylyltransferase,protein-coding,-,-,-,polynucleotide adenylyltransferase,20210521,-
1069201,64954559,AKAW2_10280A,AKAW2_10280A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954560,AKAW2_10281A,AKAW2_10281A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954561,GPI8,AKAW2_10282A,-,-,1,-,glycosylphosphatidylinositol anchor biosynthesis,protein-coding,-,-,-,glycosylphosphatidylinositol anchor biosynthesis,20210521,-
1069201,64954562,AKAW2_10283A,AKAW2_10283A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954563,AKAW2_10284S,AKAW2_10284S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954564,AKAW2_10285S,AKAW2_10285S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954565,AKAW2_10286A,AKAW2_10286A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954566,AKAW2_10287S,AKAW2_10287S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954567,AKAW2_10288A,AKAW2_10288A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954568,AKAW2_10289A,AKAW2_10289A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954569,AKAW2_10290S,AKAW2_10290S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954570,AKAW2_10291A,AKAW2_10291A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954571,AKAW2_10292S,AKAW2_10292S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64954572,AKAW2_10293A,AKAW2_10293A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954573,AKAW2_10294S,AKAW2_10294S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954574,AKAW2_10295A,AKAW2_10295A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954575,HSP98,AKAW2_10296S,-,-,1,-,heat shock protein Hsp98,protein-coding,-,-,-,heat shock protein Hsp98,20210521,-
1069201,64954576,AKAW2_10297A,AKAW2_10297A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954577,AKAW2_10298A,AKAW2_10298A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954578,AKAW2_10299S,AKAW2_10299S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954579,RDH54,AKAW2_10300S,-,-,1,-,helicase,protein-coding,-,-,-,helicase,20210521,-
1069201,64954580,LHS1_1,AKAW2_10301A,-,-,1,-,lumenal Hsp70 protein,protein-coding,-,-,-,lumenal Hsp70 protein,20210521,-
1069201,64954581,AKAW2_10302A,AKAW2_10302A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954582,AKAW2_10303S,AKAW2_10303S,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954583,AKAW2_10304A,AKAW2_10304A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64954584,DML1,AKAW2_10305S,-,-,1,-,"mtDNA inheritance, partitioning of the mitochondrial organelle",protein-coding,-,-,-,"mtDNA inheritance, partitioning of the mitochondrial organelle",20210605,-
1069201,64954585,LHS1_2,AKAW2_10306S,-,-,1,-,lumenal Hsp70 protein,protein-coding,-,-,-,lumenal Hsp70 protein,20210605,-
1069201,64954586,AKAW2_10307A,AKAW2_10307A,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
